Source.Name,¼Ó¼º,DeployLocationID,Tag,AreaObjectID,#Territory:Position_X,#Territory:Position_Y,Territory:TerritoryType,Territory:Position,Territory:Radius,Territory:Direction
db_area_41306_deploy_location.xlsm,b_0,3,B0,413030,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41306_deploy_location.xlsm,b_0,4,B0,413030,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41306_deploy_location.xlsm,b_0,5,B1,413031,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41306_deploy_location.xlsm,b_0,6,B1,413031,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41306_deploy_location.xlsm,b_0,7,C1,413041,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41306_deploy_location.xlsm,b_0,8,B1,413031,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41306_deploy_location.xlsm,b_0,9,B1,413031,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41306_deploy_location.xlsm,b_0,10,C1,413041,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41306_deploy_location.xlsm,b_0,11,C1,413041,37,19,Square,"{""X"":37,""Y"":19}",2,180
db_area_41306_deploy_location.xlsm,b_0,12,C1,413041,26,19,Square,"{""X"":26,""Y"":19}",2,180
db_area_41306_deploy_location.xlsm,b_0,13,C1,413041,39,46,Square,"{""X"":39,""Y"":46}",2,180
db_area_41306_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41306_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41306_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41306_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41306_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41306_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41306_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41306_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41306_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41306_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41306_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41306_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41306_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41306_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41307_deploy_location.xlsm,b_0,1,A2,413022,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41307_deploy_location.xlsm,b_0,2,A2,413022,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41307_deploy_location.xlsm,b_0,3,B1,413031,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41307_deploy_location.xlsm,b_0,4,B1,413031,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41307_deploy_location.xlsm,b_0,5,B1,413031,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41307_deploy_location.xlsm,b_0,6,C1,413041,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41307_deploy_location.xlsm,b_0,7,A2,413022,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41307_deploy_location.xlsm,b_0,8,B1,413031,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41307_deploy_location.xlsm,b_0,9,C1,413041,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41307_deploy_location.xlsm,b_0,10,B1,413031,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41307_deploy_location.xlsm,b_0,11,B1,413031,37,19,Square,"{""X"":37,""Y"":19}",2,180
db_area_41307_deploy_location.xlsm,b_0,12,C1,413041,26,19,Square,"{""X"":26,""Y"":19}",2,180
db_area_41307_deploy_location.xlsm,b_0,13,C1,413041,39,46,Square,"{""X"":39,""Y"":46}",2,180
db_area_41307_deploy_location.xlsm,b_0,14,B1,413031,16,17,Square,"{""X"":16,""Y"":17}",2,180
db_area_41307_deploy_location.xlsm,b_0,15,B1,413031,34,46,Square,"{""X"":34,""Y"":46}",2,180
db_area_41307_deploy_location.xlsm,b_0,16,B1,413031,47,42,Square,"{""X"":47,""Y"":42}",2,180
db_area_41307_deploy_location.xlsm,b_0,17,C1,413041,20,40,Square,"{""X"":20,""Y"":40}",2,180
db_area_41307_deploy_location.xlsm,b_0,18,C2,413042,31,44,Square,"{""X"":31,""Y"":44}",2,180
db_area_41307_deploy_location.xlsm,b_0,19,Boss_0,413000,20,36,Square,"{""X"":20,""Y"":36}",2,180
db_area_41307_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41307_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41307_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41307_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41307_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41307_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41307_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41307_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41307_deploy_location.xlsm,b_0,28,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41307_deploy_location.xlsm,b_0,29,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41307_deploy_location.xlsm,b_0,30,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41307_deploy_location.xlsm,b_0,31,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41307_deploy_location.xlsm,b_0,32,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41307_deploy_location.xlsm,b_0,33,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41308_deploy_location.xlsm,b_0,1,F0,413070,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41308_deploy_location.xlsm,b_0,2,F0,413070,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41308_deploy_location.xlsm,b_0,3,F0,413070,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41308_deploy_location.xlsm,b_0,4,F0,413070,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41308_deploy_location.xlsm,b_0,5,G0,413080,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41308_deploy_location.xlsm,b_0,6,F0,413070,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41308_deploy_location.xlsm,b_0,7,F0,413070,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41308_deploy_location.xlsm,b_0,8,G0,413080,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41308_deploy_location.xlsm,b_0,9,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41308_deploy_location.xlsm,b_0,10,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41308_deploy_location.xlsm,b_0,11,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41308_deploy_location.xlsm,b_0,12,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41308_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41308_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41308_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41308_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41308_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41308_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41308_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41308_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41308_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41308_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41309_deploy_location.xlsm,b_0,1,G0,413080,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41309_deploy_location.xlsm,b_0,2,F0,413070,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41309_deploy_location.xlsm,b_0,3,G0,413080,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41309_deploy_location.xlsm,b_0,4,G0,413080,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41309_deploy_location.xlsm,b_0,5,F0,413070,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41309_deploy_location.xlsm,b_0,6,F0,413070,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41309_deploy_location.xlsm,b_0,7,F0,413070,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41309_deploy_location.xlsm,b_0,8,F0,413070,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41309_deploy_location.xlsm,b_0,9,F0,413070,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41309_deploy_location.xlsm,b_0,10,G0,413080,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41309_deploy_location.xlsm,b_0,11,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41309_deploy_location.xlsm,b_0,12,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41309_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41309_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41309_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41309_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41309_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41309_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41309_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41309_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41309_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41309_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41309_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41309_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41310_deploy_location.xlsm,b_0,1,A2,413022,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41310_deploy_location.xlsm,b_0,2,A1,413021,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41310_deploy_location.xlsm,b_0,3,A2,413022,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41310_deploy_location.xlsm,b_0,4,A1,413021,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41310_deploy_location.xlsm,b_0,5,A1,413021,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41310_deploy_location.xlsm,b_0,6,A2,413022,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41310_deploy_location.xlsm,b_0,7,A2,413022,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41310_deploy_location.xlsm,b_0,8,A2,413022,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41310_deploy_location.xlsm,b_0,9,A1,413021,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41310_deploy_location.xlsm,b_0,10,A2,413022,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41310_deploy_location.xlsm,b_0,11,Elite0,413010,37,19,Square,"{""X"":37,""Y"":19}",2,180
db_area_41310_deploy_location.xlsm,b_0,12,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41310_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41310_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41310_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41310_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41310_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41310_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41310_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41310_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41310_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41310_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41310_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41310_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41310_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41311_deploy_location.xlsm,b_0,1,B0,413030,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41311_deploy_location.xlsm,b_0,2,B0,413030,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41311_deploy_location.xlsm,b_0,3,B1,413031,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41311_deploy_location.xlsm,b_0,4,A2,413022,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41311_deploy_location.xlsm,b_0,5,F0,413070,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41311_deploy_location.xlsm,b_0,6,F0,413070,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41311_deploy_location.xlsm,b_0,7,F0,413070,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41311_deploy_location.xlsm,b_0,8,G0,413080,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41311_deploy_location.xlsm,b_0,9,A2,413022,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41311_deploy_location.xlsm,b_0,10,A2,413022,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41311_deploy_location.xlsm,b_0,11,A2,413022,37,19,Square,"{""X"":37,""Y"":19}",2,180
db_area_41311_deploy_location.xlsm,b_0,12,A2,413022,26,19,Square,"{""X"":26,""Y"":19}",2,180
db_area_41311_deploy_location.xlsm,b_0,13,C0,413040,39,46,Square,"{""X"":39,""Y"":46}",2,180
db_area_41311_deploy_location.xlsm,b_0,14,B0,413030,16,17,Square,"{""X"":16,""Y"":17}",2,180
db_area_41311_deploy_location.xlsm,b_0,15,F0,413070,34,46,Square,"{""X"":34,""Y"":46}",2,180
db_area_41311_deploy_location.xlsm,b_0,16,G0,413080,47,42,Square,"{""X"":47,""Y"":42}",2,180
db_area_41311_deploy_location.xlsm,b_0,17,F0,413070,20,40,Square,"{""X"":20,""Y"":40}",2,180
db_area_41311_deploy_location.xlsm,b_0,18,F0,413070,31,44,Square,"{""X"":31,""Y"":44}",2,180
db_area_41311_deploy_location.xlsm,b_0,19,C1,413041,20,36,Square,"{""X"":20,""Y"":36}",2,180
db_area_41311_deploy_location.xlsm,b_0,20,Boss_1,413001,23,26,Square,"{""X"":23,""Y"":26}",2,180
db_area_41311_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41311_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41311_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41311_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41311_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41311_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41311_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41311_deploy_location.xlsm,b_0,28,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41311_deploy_location.xlsm,b_0,29,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41311_deploy_location.xlsm,b_0,30,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41311_deploy_location.xlsm,b_0,31,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41311_deploy_location.xlsm,b_0,32,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41311_deploy_location.xlsm,b_0,33,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41311_deploy_location.xlsm,b_0,34,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41312_deploy_location.xlsm,b_0,1,D1,413051,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41312_deploy_location.xlsm,b_0,2,D1,413051,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41312_deploy_location.xlsm,b_0,3,D2,413052,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41312_deploy_location.xlsm,b_0,4,D1,413051,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41312_deploy_location.xlsm,b_0,5,D1,413051,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41312_deploy_location.xlsm,b_0,6,D1,413051,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41312_deploy_location.xlsm,b_0,7,D1,413051,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41312_deploy_location.xlsm,b_0,8,D2,413052,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41312_deploy_location.xlsm,b_0,9,D1,413051,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41312_deploy_location.xlsm,b_0,10,D1,413051,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41312_deploy_location.xlsm,b_0,11,D2,413052,37,19,Square,"{""X"":37,""Y"":19}",2,180
db_area_41312_deploy_location.xlsm,b_0,12,D2,413052,26,19,Square,"{""X"":26,""Y"":19}",2,180
db_area_41312_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41312_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41312_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41312_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41312_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41312_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41312_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41312_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41312_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41312_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41312_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41312_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41312_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41312_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41313_deploy_location.xlsm,b_0,1,E0,413060,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41313_deploy_location.xlsm,b_0,2,D0,413050,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41313_deploy_location.xlsm,b_0,3,E0,413060,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41313_deploy_location.xlsm,b_0,4,E0,413060,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41313_deploy_location.xlsm,b_0,5,E0,413060,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41313_deploy_location.xlsm,b_0,6,D0,413050,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41313_deploy_location.xlsm,b_0,7,D0,413050,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41313_deploy_location.xlsm,b_0,8,D0,413050,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41313_deploy_location.xlsm,b_0,9,E0,413060,27,45,Square,"{""X"":27,""Y"":45}",2,180
db_area_41313_deploy_location.xlsm,b_0,10,E0,413060,42,23,Square,"{""X"":42,""Y"":23}",2,180
db_area_41313_deploy_location.xlsm,b_0,11,E0,413060,37,19,Square,"{""X"":37,""Y"":19}",2,180
db_area_41313_deploy_location.xlsm,b_0,12,D0,413050,26,19,Square,"{""X"":26,""Y"":19}",2,180
db_area_41313_deploy_location.xlsm,b_0,13,E0,413060,39,46,Square,"{""X"":39,""Y"":46}",2,180
db_area_41313_deploy_location.xlsm,b_0,14,Elite1,413011,16,17,Square,"{""X"":16,""Y"":17}",2,180
db_area_41313_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,40,43,Position,"{""X"":40,""Y"":43}",0,180
db_area_41313_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,23,30,Position,"{""X"":23,""Y"":30}",0,180
db_area_41313_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,21,22,Position,"{""X"":21,""Y"":22}",0,180
db_area_41313_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,34,42,Position,"{""X"":34,""Y"":42}",0,180
db_area_41313_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,48,43,Position,"{""X"":48,""Y"":43}",0,180
db_area_41313_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,39,23,Position,"{""X"":39,""Y"":23}",0,180
db_area_41313_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,30,21,Position,"{""X"":30,""Y"":21}",0,180
db_area_41313_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,15,20,Position,"{""X"":15,""Y"":20}",0,180
db_area_41313_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,19,17,Position,"{""X"":19,""Y"":17}",0,180
db_area_41313_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,22,35,Position,"{""X"":22,""Y"":35}",0,180
db_area_41313_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,26,22,Position,"{""X"":26,""Y"":22}",0,180
db_area_41313_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,45,25,Position,"{""X"":45,""Y"":25}",0,180
db_area_41313_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,47,36,Position,"{""X"":47,""Y"":36}",0,180
db_area_41313_deploy_location.xlsm,b_0,28,CommonGimmick_Tower,70002,31,18,Position,"{""X"":31,""Y"":18}",0,180
db_area_41314_deploy_location.xlsm,b_0,1,F0,413070,41,21,Square,"{""X"":41,""Y"":21}",2,180
db_area_41314_deploy_location.xlsm,b_0,2,G0,413080,24,17,Square,"{""X"":24,""Y"":17}",2,180
db_area_41314_deploy_location.xlsm,b_0,3,F0,413070,18,14,Square,"{""X"":18,""Y"":14}",2,180
db_area_41314_deploy_location.xlsm,b_0,4,F0,413070,17,22,Square,"{""X"":17,""Y"":22}",2,180
db_area_41314_deploy_location.xlsm,b_0,5,G0,413080,34,20,Square,"{""X"":34,""Y"":20}",2,180
db_area_41314_deploy_location.xlsm,b_0,6,D1,413051,26,41,Square,"{""X"":26,""Y"":41}",2,180
db_area_41314_deploy_location.xlsm,b_0,7,D1,413051,47,28,Square,"{""X"":47,""Y"":28}",2,180
db_area_41314_deploy_location.xlsm,b_0,8,F0,413070,19,30,Square,"{""X"":19,""Y"":30}",2,180
db_area_41314_deploy_location.xlsm,b_0,9,G0,413080,27,45,Square,"{""X"":27,""Y"":45}",2,180
